genome	99%ANI	95%ANI
MAGs.MD7d_CeC_1.Bin5	1026_1	1026
MAGs.MD7d_CeC_2.Bin6	1026_1	1026
MAGs.MD7d_CeC_3.Bin11	1026_1	1026
MAGs.MD7d_CeC_4.Bin8	1026_1	1026
MAGs.MD7d_CeC_5.Bin7	1026_1	1026
MAGs.MD7d_CeC_6.Bin3	1026_1	1026
MAGs.MD7d_CeC_7.Bin5	1026_1	1026
MAGs.MD7d_CeC_8.Bin1	1026_1	1026
MAGs.PD7d_CeC_1.Bin8	1026_1	1026
MAGs.PD7d_CeC_2.Bin5	1026_1	1026
MAGs.PD7d_CeC_4.Bin15	1026_1	1026
MAGs.PD7d_CeC_5.Bin7	1026_1	1026
MAGs.PD7d_CeC_6.Bin21	1026_1	1026
MAGs.PD7d_CeC_7.Bin8	1026_1	1026
MAGs.PD7d_CeC_8.Bin12	1026_1	1026
MAGs.HNCeC8.Bin16	1027_0	1027
MAGs.SDQCoC4.Bin10	1028_1	1028
MAGs.SDQCoC5.Bin4	1028_1	1028
MAGs.SDQCoC7.Bin19	1028_1	1028
MAGs.SDQILC1.Bin14	1028_1	1028
MAGs.SDQILC4.Bin5	1028_1	1028
MAGs.SDQILC5.Bin22	1028_1	1028
MAGs.SDQILC9.Bin5	1028_1	1028
MAGs.WHYCoC2.Bin7	1028_1	1028
MAGs.SDQCoC7.Bin4	1029_1	1029
MAGs.SDQILC4.Bin11	1029_1	1029
MAGs.SDQILC9.Bin8	1029_1	1029
MAGs.WFHCeC1L.Bin97	1030_0	1030
MAGs.SDQCoC5.Bin30	1031_1	1031
MAGs.SDQILC2.Bin2	1031_1	1031
MAGs.SDQILC5.Bin6	1031_1	1031
MAGs.PD14d_CeC_1.Bin28	1032_1	1032
MAGs.SDQCoC5.Bin7	1032_1	1032
MAGs.SDQILC2.Bin11	1032_1	1032
MAGs.SDQILC5.Bin11	1032_1	1032
MAGs.WNFCeC2L.Bin3	1033_0	1033
MAGs.MD14d_CeC_1.Bin2	1034_1	1034
MAGs.MD14d_CeC_2.Bin32	1034_1	1034
MAGs.MD14d_CeC_4.Bin11	1034_1	1034
MAGs.MD14d_CeC_5.Bin43	1034_1	1034
MAGs.MD14d_CeC_6.Bin50	1034_1	1034
MAGs.MD14d_CeC_7.Bin14	1034_1	1034
MAGs.PD14d_CeC_4.Bin5	1034_1	1034
MAGs.PD14d_CeC_7.Bin17	1034_1	1034
MAGs.PD14d_CeC_8.Bin6	1034_1	1034
MAGs.MD14d_CeC_4.Bin10	1035_1	1035
MAGs.MD14d_CeC_7.Bin62	1035_1	1035
MAGs.MD14d_CeC_1.Bin30	1035_2	1035
MAGs.MD14d_CeC_2.Bin28	1035_2	1035
MAGs.MD14d_CeC_3.Bin18	1035_2	1035
MAGs.MD14d_CeC_5.Bin51	1035_2	1035
MAGs.MD14d_CeC_6.Bin46	1035_2	1035
MAGs.MD14d_CeC_8.Bin26	1035_2	1035
MAGs.WHYCeC4R.Bin62	1036_1	1036
MAGs.WHYCeC7R.Bin20	1036_2	1036
MAGs.PD70dCeC1.Bin67	1037_1	1037
MAGs.PD70dCeC2.Bin62	1037_1	1037
MAGs.PD70dCeC5.Bin73	1037_1	1037
MAGs.PD70dCeC6.Bin6	1037_1	1037
MAGs.PD70dCoC1.Bin13	1037_1	1037
MAGs.PD70dCoC5.Bin10	1037_1	1037
MAGs.PD70d_CeC2.Bin28	1037_1	1037
MAGs.PD70d_CeC4.Bin20	1037_1	1037
MAGs.PD70d_CeC6.Bin25	1037_1	1037
MAGs.MD70dCeC4.Bin31	1037_2	1037
MAGs.MD70dCoC3.Bin13	1037_2	1037
MAGs.MD70dCoC7.Bin9	1037_2	1037
MAGs.MD70d_CeC4.Bin10	1037_2	1037
MAGs.MD70d_CeC8.Bin7	1037_2	1037
MAGs.SDCeC4.Bin23	1037_2	1037
MAGs.MD14d_CeC_1.Bin12	1037_3	1037
MAGs.MD14d_CeC_2.Bin43	1037_3	1037
MAGs.MD14d_CeC_4.Bin44	1037_3	1037
MAGs.MD14d_CeC_5.Bin4	1037_3	1037
MAGs.MD14d_CeC_6.Bin36	1037_3	1037
MAGs.MD14d_CeC_7.Bin78	1037_3	1037
MAGs.PD14d_CeC_1.Bin27	1037_3	1037
MAGs.PD42d_CeC1.Bin30	1038_0	1038
MAGs.CeC192.Bin10	1039_0	1039
MAGs.WHYCeC3R.Bin23	1040_0	1040
MAGs.ANCeC1.Bin6	1041_1	1041
MAGs.SHCeC24.Bin130	1041_1	1041
MAGs.WHYCeC2R.Bin115	1041_2	1041
MAGs.MD14d_CeC_2.Bin14	1042_1	1042
MAGs.MD14d_CeC_3.Bin6	1042_1	1042
MAGs.MD14d_CeC_5.Bin42	1042_1	1042
MAGs.MD14d_CeC_8.Bin14	1042_1	1042
MAGs.WHYCeC7L.Bin51	1042_2	1042
MAGs.WHYCeC7R.Bin18	1042_2	1042
MAGs.WHYCeC5L.Bin14	1042_3	1042
MAGs.PD14d_CeC_3.Bin12	1043_1	1043
MAGs.WNCeC1L.Bin22	1043_2	1043
MAGs.SDQCeC8L.Bin20	1044_0	1044
MAGs.MD14d_CeC_4.Bin29	1045_1	1045
MAGs.MD14d_CeC_7.Bin69	1045_1	1045
MAGs.ANCeC6.Bin23	1046_1	1046
MAGs.CeC66.Bin10	1046_2	1046
MAGs.SXCeC3.Bin18	1046_3	1046
MAGs.SXCeC5.Bin78	1046_3	1046
MAGs.SDCeC2.Bin64	1046_4	1046
MAGs.SDCeC4.Bin11	1046_4	1046
MAGs.SDCeC5.Bin29	1046_4	1046
MAGs.SXCeC1.Bin62	1046_4	1046
MAGs.FJCeC1.Bin63	1046_5	1046
MAGs.FJCeC2.Bin44	1046_5	1046
MAGs.FJCeC3.Bin43	1046_5	1046
MAGs.FJCeC4.Bin108	1046_5	1046
MAGs.GZCeC-10.Bin18	1046_5	1046
MAGs.GZCeC-28.Bin7	1046_5	1046
MAGs.HNCeC12.Bin43	1046_5	1046
MAGs.HNCeC13.Bin52	1046_5	1046
MAGs.HNCeC4.Bin39	1046_5	1046
MAGs.HNCeC5.Bin22	1046_5	1046
MAGs.HNCeC6.Bin52	1046_5	1046
MAGs.HNCeC8.Bin69	1046_5	1046
MAGs.JSCeC3.Bin8	1046_5	1046
MAGs.JSCeC4.Bin79	1046_5	1046
MAGs.JSCeC6.Bin45	1046_5	1046
MAGs.SDQCeC10L.Bin42	1046_5	1046
MAGs.SDQCeC1L.Bin100	1046_5	1046
MAGs.SDQCeC1R.Bin76	1046_5	1046
MAGs.SDQCeC2L.Bin27	1046_5	1046
MAGs.SDQCeC4L.Bin86	1046_5	1046
MAGs.SDQCeC4R.Bin54	1046_5	1046
MAGs.SDQCeC8L.Bin2	1046_5	1046
MAGs.SDQCeC8R.Bin39	1046_5	1046
MAGs.SDQCeC9L.Bin84	1046_5	1046
MAGs.SDQCeC9R.Bin101	1046_5	1046
MAGs.SDQCoC7.Bin2	1046_5	1046
MAGs.SSCeC-1.Bin76	1046_5	1046
MAGs.SSCeC-3.Bin36	1046_5	1046
MAGs.SSCeC-8.Bin8	1046_5	1046
MAGs.WFHCeC13L.Bin50	1046_5	1046
MAGs.WFHCeC14L.Bin142	1046_5	1046
MAGs.WFHCeC16L.Bin97	1046_5	1046
MAGs.WFHCeC21L.Bin116	1046_5	1046
MAGs.WFHCeC22L.Bin104	1046_5	1046
MAGs.WFHCeC25L.Bin20	1046_5	1046
MAGs.WFHCeC2L.Bin39	1046_5	1046
MAGs.WFHCeC3L.Bin79	1046_5	1046
MAGs.WHYCeC1L.Bin66	1046_5	1046
MAGs.WHYCeC2L.Bin32	1046_5	1046
MAGs.WHYCeC4L.Bin10	1046_5	1046
MAGs.WHYCeC5L.Bin27	1046_5	1046
MAGs.WHYCeC6L.Bin25	1046_5	1046
MAGs.WHYCeC7L.Bin77	1046_5	1046
MAGs.WHYCoC1.Bin39	1046_5	1046
MAGs.WHYCoC3.Bin16	1046_5	1046
MAGs.WHYCoC6.Bin7	1046_5	1046
MAGs.WHYCoC7.Bin27	1046_5	1046
MAGs.WNCeC2L.Bin17	1046_5	1046
MAGs.WNFCeC4L.Bin18	1046_5	1046
MAGs.CeC192.Bin112	1046_6	1046
MAGs.SDCeC6.Bin32	1046_7	1046
MAGs.WNFCeC3L.Bin16	1046_8	1046
MAGs.PD70dCeC1.Bin53	1046_9	1046
MAGs.CeC149.Bin34	1046_10	1046
MAGs.SSCeC-3.Bin22	1047_0	1047
MAGs.ANCeC1.Bin87	1048_1	1048
MAGs.ANCeC2.Bin101	1048_1	1048
MAGs.ANCeC3.Bin79	1048_1	1048
MAGs.ANCeC4.Bin97	1048_1	1048
MAGs.ANCeC5.Bin48	1048_1	1048
MAGs.ANCeC6.Bin25	1048_1	1048
MAGs.ANCeC7.Bin119	1048_1	1048
MAGs.HBCeC2.Bin23	1048_1	1048
MAGs.HBCeC3.Bin51	1048_1	1048
MAGs.JSCeC1.Bin63	1048_1	1048
MAGs.JSCeC2.Bin18	1048_1	1048
MAGs.JSCeC5.Bin84	1048_1	1048
MAGs.SDCeC1.Bin67	1048_1	1048
MAGs.SDCeC3.Bin31	1048_1	1048
MAGs.SDCeC5.Bin54	1048_1	1048
MAGs.SDCeC6.Bin31	1048_1	1048
MAGs.SDQCeC1L.Bin19	1048_1	1048
MAGs.SDQCeC2L.Bin26	1048_1	1048
MAGs.SDQCeC3L.Bin3	1048_1	1048
MAGs.SDQCeC8L.Bin11	1048_1	1048
MAGs.SDQCeC9L.Bin7	1048_1	1048
MAGs.SDQCoC1.Bin4	1048_1	1048
MAGs.SDQCoC3.Bin2	1048_1	1048
MAGs.SDQCoC4.Bin8	1048_1	1048
MAGs.SDQCoC5.Bin35	1048_1	1048
MAGs.SDQCoC7.Bin8	1048_1	1048
MAGs.SDQCoC8.Bin3	1048_1	1048
MAGs.SDQILC1.Bin20	1048_1	1048
MAGs.SDQILC2.Bin5	1048_1	1048
MAGs.SDQILC4.Bin15	1048_1	1048
MAGs.SDQILC5.Bin35	1048_1	1048
MAGs.SDQILC8.Bin1	1048_1	1048
MAGs.SHCeC1.Bin37	1048_1	1048
MAGs.SHCeC12.Bin45	1048_1	1048
MAGs.SHCeC15.Bin51	1048_1	1048
MAGs.SHCeC16.Bin79	1048_1	1048
MAGs.SHCeC17.Bin110	1048_1	1048
MAGs.SHCeC18.Bin56	1048_1	1048
MAGs.SHCeC24.Bin65	1048_1	1048
MAGs.SHCeC26.Bin69	1048_1	1048
MAGs.SHCeC27.Bin36	1048_1	1048
MAGs.SHCeC28.Bin20	1048_1	1048
MAGs.SHCeC4.Bin72	1048_1	1048
MAGs.SHCeC7.Bin35	1048_1	1048
MAGs.SXCeC1.Bin16	1048_1	1048
MAGs.SXCeC2.Bin11	1048_1	1048
MAGs.SXCeC3.Bin35	1048_1	1048
MAGs.SXCeC4.Bin81	1048_1	1048
MAGs.SXCeC6.Bin33	1048_1	1048
MAGs.WFHCeC25L.Bin74	1048_1	1048
MAGs.WHYCeC5R.Bin1	1048_1	1048
MAGs.WHYCoC2.Bin8	1048_1	1048
MAGs.WHYCoC7.Bin25	1048_1	1048
MAGs.WHYILC3.Bin8	1048_1	1048
MAGs.SDQILC4.Bin14	1049_0	1049
MAGs.WHYILC3.Bin18	1050_0	1050
MAGs.PD7d_CeC_3.Bin9	1051_0	1051
MAGs.SDQCoC5.Bin28	1052_1	1052
MAGs.SDQILC2.Bin10	1052_1	1052
MAGs.SDQILC5.Bin18	1052_1	1052
MAGs.SDQILC2.Bin6	1053_0	1053
MAGs.SDQCeC4L.Bin69	1054_0	1054
MAGs.ANCeC7.Bin113	1055_0	1055
MAGs.PD42d_CeC1.Bin23	1056_0	1056
MAGs.WFHCeC2L.Bin115	1057_0	1057
MAGs.MD70d_CeC4.Bin7	1058_1	1058
MAGs.MD70d_CeC8.Bin29	1058_1	1058
MAGs.MD42d_CeC3.Bin23	1059_1	1059
MAGs.MD42d_CeC6.Bin8	1059_1	1059
MAGs.MD42d_CeC7.Bin28	1059_1	1059
MAGs.PD42d_CeC2.Bin19	1059_2	1059
MAGs.PD42d_CeC3.Bin4	1059_2	1059
MAGs.PD42d_CeC4.Bin24	1059_2	1059
MAGs.PD42d_CeC5.Bin21	1059_2	1059
MAGs.PD42d_CeC7.Bin17	1059_2	1059
MAGs.PD42d_CeC8.Bin29	1059_2	1059
MAGs.PD70d_CeC2.Bin23	1059_2	1059
MAGs.PD70d_CeC6.Bin57	1059_2	1059
MAGs.PD70dCeC2.Bin1	1060_1	1060
MAGs.PD70d_CeC2.Bin8	1060_1	1060
MAGs.PD70d_CeC6.Bin40	1060_1	1060
MAGs.JSCeC2.Bin2	1061_0	1061
MAGs.MD7d_CeC_3.Bin10	1062_1	1062
MAGs.MD7d_CeC_6.Bin15	1062_1	1062
MAGs.HEBCeC-17.Bin20	1063_1	1063
MAGs.HEBCeC-21.Bin45	1063_1	1063
MAGs.HNCeC8.Bin25	1063_1	1063
MAGs.SDQCeC8L.Bin30	1063_1	1063
MAGs.SDQCeC9L.Bin3	1063_1	1063
MAGs.SDQCoC7.Bin20	1063_1	1063
MAGs.WFHCeC11L.Bin49	1063_1	1063
MAGs.WFHCeC1L.Bin119	1063_1	1063
MAGs.WFHCeC21L.Bin22	1063_1	1063
MAGs.WFHCeC23L.Bin78	1063_1	1063
MAGs.WFHCeC4L.Bin76	1063_1	1063
MAGs.WFHCeC6L.Bin111	1063_1	1063
MAGs.WHYCeC2L.Bin59	1063_1	1063
MAGs.WHYCeC2R.Bin17	1063_1	1063
MAGs.WHYCeC4L.Bin48	1063_1	1063
MAGs.WHYCeC4R.Bin77	1063_1	1063
MAGs.WHYCeC5L.Bin28	1063_1	1063
MAGs.WHYCeC6L.Bin41	1063_1	1063
MAGs.WHYCeC6R.Bin60	1063_1	1063
MAGs.WHYCeC7L.Bin64	1063_1	1063
MAGs.WHYCeC7R.Bin33	1063_1	1063
MAGs.WHYCoC6.Bin17	1063_1	1063
MAGs.WHYCoC7.Bin3	1063_1	1063
MAGs.SDQCoC5.Bin6	1064_1	1064
MAGs.SDQILC5.Bin10	1064_1	1064
MAGs.MD7d_CeC_3.Bin5	1065_1	1065
MAGs.MD7d_CeC_4.Bin13	1065_1	1065
MAGs.MD7d_CeC_6.Bin2	1065_1	1065
MAGs.WFHCeC13L.Bin99	1066_0	1066
MAGs.MD7d_CeC_2.Bin1	1067_1	1067
MAGs.MD7d_CeC_3.Bin4	1067_1	1067
MAGs.MD7d_CeC_4.Bin3	1067_1	1067
MAGs.MD7d_CeC_6.Bin4	1067_1	1067
MAGs.MD7d_CeC_7.Bin2	1067_1	1067
MAGs.PD7d_CeC_1.Bin6	1067_1	1067
MAGs.PD7d_CeC_2.Bin7	1067_1	1067
MAGs.PD7d_CeC_4.Bin12	1067_1	1067
MAGs.PD7d_CeC_5.Bin17	1067_1	1067
MAGs.PD7d_CeC_6.Bin12	1067_1	1067
MAGs.PD7d_CeC_7.Bin16	1067_1	1067
MAGs.PD7d_CeC_8.Bin21	1067_1	1067
MAGs.SDQILC1.Bin33	1067_1	1067
MAGs.MD7d_CeC_1.Bin6	1068_1	1068
MAGs.MD7d_CeC_2.Bin7	1068_1	1068
MAGs.MD7d_CeC_3.Bin2	1068_1	1068
MAGs.MD7d_CeC_4.Bin9	1068_1	1068
MAGs.MD7d_CeC_5.Bin8	1068_1	1068
MAGs.MD7d_CeC_6.Bin9	1068_1	1068
MAGs.MD7d_CeC_7.Bin4	1068_1	1068
MAGs.MD7d_CeC_8.Bin7	1068_1	1068
MAGs.PD7d_CeC_1.Bin10	1068_1	1068
MAGs.PD7d_CeC_2.Bin6	1068_1	1068
MAGs.PD7d_CeC_3.Bin3	1068_1	1068
MAGs.PD7d_CeC_4.Bin3	1068_1	1068
MAGs.PD7d_CeC_5.Bin24	1068_1	1068
MAGs.PD7d_CeC_6.Bin28	1068_1	1068
MAGs.PD7d_CeC_7.Bin11	1068_1	1068
MAGs.PD7d_CeC_8.Bin22	1068_1	1068
MAGs.MD7d_CeC_2.Bin9	1069_1	1069
MAGs.MD7d_CeC_7.Bin7	1069_1	1069
MAGs.PD7d_CeC_1.Bin1	1069_1	1069
MAGs.PD7d_CeC_2.Bin8	1069_1	1069
MAGs.PD7d_CeC_4.Bin14	1069_1	1069
MAGs.PD7d_CeC_5.Bin12	1069_1	1069
MAGs.PD7d_CeC_6.Bin11	1069_1	1069
MAGs.PD7d_CeC_7.Bin10	1069_1	1069
MAGs.PD7d_CeC_8.Bin10	1069_1	1069
MAGs.SDQCoC5.Bin5	1069_1	1069
MAGs.SDQILC5.Bin31	1069_1	1069
MAGs.WHYCoC2.Bin1	1069_1	1069
MAGs.WHYILC3.Bin5	1069_1	1069
MAGs.PD7d_CeC_2.Bin11	1070_1	1070
MAGs.PD7d_CeC_4.Bin16	1070_1	1070
MAGs.PD7d_CeC_5.Bin19	1070_2	1070
MAGs.SDQCoC5.Bin17	1071_1	1071
MAGs.SDQILC1.Bin31	1071_1	1071
MAGs.SDQILC5.Bin1	1071_1	1071
MAGs.MD70dCoC1.Bin1	1072_1	1072
MAGs.MD70dCoC5.Bin1	1072_1	1072
MAGs.MD70dIlC2.Bin1	1072_1	1072
MAGs.MD70dIlC4.Bin2	1072_1	1072
MAGs.PD70dCoC3.Bin1	1072_2	1072
MAGs.PD70dIlC3.Bin1	1072_2	1072
MAGs.SDQCoC5.Bin8	1072_3	1072
MAGs.SDQCoC8.Bin2	1072_3	1072
MAGs.SDQILC2.Bin14	1072_3	1072
MAGs.SDQILC5.Bin17	1072_3	1072
MAGs.SDQILC9.Bin1	1073_1	1073
MAGs.WHYILC3.Bin20	1073_2	1073
MAGs.SDQCoC5.Bin15	1074_0	1074
MAGs.SDQILC2.Bin13	1075_0	1075
MAGs.MD3d_CeC_1.Bin5	1076_1	1076
MAGs.MD3d_CeC_5.Bin1	1076_1	1076
MAGs.MD7d_CeC_1.Bin14	1076_1	1076
MAGs.MD7d_CeC_2.Bin8	1076_1	1076
MAGs.MD7d_CeC_3.Bin6	1076_1	1076
MAGs.MD7d_CeC_4.Bin10	1076_1	1076
MAGs.MD7d_CeC_5.Bin2	1076_1	1076
MAGs.MD7d_CeC_6.Bin1	1076_1	1076
MAGs.MD7d_CeC_7.Bin8	1076_1	1076
MAGs.MD7d_CeC_8.Bin2	1076_1	1076
MAGs.SDQILC1.Bin10	1077_0	1077
MAGs.SDQILC1.Bin9	1078_0	1078
MAGs.ANCeC2.Bin96	1079_1	1079
MAGs.ANCeC3.Bin28	1079_1	1079
MAGs.ANCeC6.Bin106	1079_1	1079
MAGs.ANCeC7.Bin111	1079_1	1079
MAGs.SSCeC-9.Bin68	1079_1	1079
MAGs.MD70dCeC3.Bin11	1080_1	1080
MAGs.MD70dCeC6.Bin11	1080_1	1080
MAGs.MD70d_CeC2.Bin9	1080_1	1080
MAGs.MD70d_CeC3.Bin13	1080_1	1080
MAGs.MD70d_CeC7.Bin17	1080_1	1080
MAGs.ANCeC4.Bin29	1081_0	1081
MAGs.CeC192.Bin64	1082_0	1082
MAGs.CeC66.Bin20	1083_1	1083
MAGs.GZCeC-30.Bin3	1083_2	1083
MAGs.SHCeC24.Bin15	1084_0	1084
MAGs.SHCeC7.Bin74	1085_0	1085
MAGs.HNCeC15.Bin1	1086_1	1086
MAGs.HNCeC5.Bin85	1086_1	1086
MAGs.HNCeC8.Bin40	1086_1	1086
MAGs.SDCeC5.Bin80	1086_1	1086
MAGs.SDQCeC1L.Bin75	1086_1	1086
MAGs.SDQCeC3L.Bin53	1086_1	1086
MAGs.SDQCeC4L.Bin37	1086_1	1086
MAGs.SDQCeC9L.Bin62	1086_1	1086
MAGs.SHCeC7.Bin52	1086_1	1086
MAGs.SXCeC3.Bin42	1086_1	1086
MAGs.WFHCeC1L.Bin41	1086_1	1086
MAGs.WHYCeC7L.Bin94	1086_1	1086
MAGs.WHYCoC3.Bin70	1086_1	1086
MAGs.SDQCoC5.Bin10	1087_0	1087
MAGs.SSCeC-1.Bin50	1088_0	1088
MAGs.FJCeC1.Bin50	1089_1	1089
MAGs.FJCeC2.Bin125	1089_1	1089
MAGs.FJCeC3.Bin95	1089_1	1089
MAGs.FJCeC4.Bin81	1089_1	1089
MAGs.FJCeC5.Bin48	1089_1	1089
MAGs.FJCeC6.Bin104	1089_1	1089
MAGs.HNCeC16.Bin55	1089_1	1089
MAGs.HNCeC8.Bin68	1089_1	1089
MAGs.SDQCeC1L.Bin116	1089_1	1089
MAGs.SDQCeC4L.Bin48	1089_1	1089
MAGs.SDQCeC9L.Bin52	1089_1	1089
MAGs.SSCeC-10.Bin18	1089_1	1089
MAGs.WFHCeC11L.Bin36	1089_1	1089
MAGs.WFHCeC12L.Bin39	1089_1	1089
MAGs.WFHCeC13L.Bin38	1089_1	1089
MAGs.WFHCeC14L.Bin20	1089_1	1089
MAGs.WFHCeC21L.Bin88	1089_1	1089
MAGs.WFHCeC22L.Bin128	1089_1	1089
MAGs.WFHCeC23L.Bin63	1089_1	1089
MAGs.WFHCeC24L.Bin59	1089_1	1089
MAGs.WFHCeC25L.Bin28	1089_1	1089
MAGs.WHYCeC1R.Bin120	1089_1	1089
MAGs.WHYCeC2R.Bin15	1089_1	1089
MAGs.WHYCeC4R.Bin45	1089_1	1089
MAGs.WHYCoC3.Bin9	1089_1	1089
MAGs.WHYCoC7.Bin39	1089_1	1089
MAGs.MD14d_CeC_7.Bin74	1090_0	1090
MAGs.SHCeC18.Bin110	1091_0	1091
MAGs.SHCeC16.Bin124	1092_1	1092
MAGs.SHCeC24.Bin124	1092_1	1092
MAGs.SHCeC27.Bin78	1092_1	1092
MAGs.WFHCeC11L.Bin19	1092_2	1092
MAGs.WHYCeC1L.Bin19	1093_1	1093
MAGs.WHYCeC1R.Bin96	1093_1	1093
MAGs.WFHCeC23L.Bin94	1093_2	1093
MAGs.FJCeC6.Bin99	1094_1	1094
MAGs.HNCeC10.Bin20	1094_1	1094
MAGs.HNCeC16.Bin16	1094_1	1094
MAGs.HNCeC17.Bin42	1094_1	1094
MAGs.HNCeC18.Bin33	1094_1	1094
MAGs.SDQCeC1L.Bin24	1094_1	1094
MAGs.SDQCeC4L.Bin113	1094_1	1094
MAGs.ANCeC5.Bin52	1094_2	1094
MAGs.ANCeC7.Bin32	1094_2	1094
MAGs.SHCeC1.Bin69	1094_3	1094
MAGs.SHCeC12.Bin64	1094_3	1094
MAGs.HNCeC17.Bin44	1095_1	1095
MAGs.HNCeC7.Bin43	1095_1	1095
MAGs.HNCeC8.Bin88	1095_1	1095
MAGs.SDQCeC1L.Bin105	1095_1	1095
MAGs.SDQCeC8L.Bin49	1095_1	1095
MAGs.SDQCeC9L.Bin35	1095_1	1095
MAGs.SHCeC17.Bin105	1095_1	1095
MAGs.WFHCeC11L.Bin92	1095_1	1095
MAGs.WFHCeC12L.Bin103	1095_1	1095
MAGs.WFHCeC13L.Bin30	1095_1	1095
MAGs.WFHCeC1L.Bin2	1095_1	1095
MAGs.WHYCeC3R.Bin45	1095_1	1095
MAGs.WHYCeC4R.Bin61	1095_1	1095
MAGs.WHYCeC5R.Bin35	1095_1	1095
MAGs.WHYCeC6R.Bin3	1095_1	1095
MAGs.WHYCeC7L.Bin100	1095_1	1095
MAGs.WHYCeC7R.Bin93	1095_1	1095
MAGs.WHYCoC3.Bin22	1095_1	1095
MAGs.WHYCoC7.Bin1	1095_1	1095
MAGs.FJCeC4.Bin64	1096_1	1096
MAGs.HNCeC7.Bin79	1096_1	1096
MAGs.JSCeC4.Bin106	1096_1	1096
MAGs.JSCeC6.Bin4	1096_1	1096
MAGs.SDQCeC1L.Bin21	1096_1	1096
MAGs.SDQCeC2L.Bin10	1096_1	1096
MAGs.SDQCeC3L.Bin55	1096_1	1096
MAGs.SDQCeC8L.Bin14	1096_1	1096
MAGs.SDQCoC7.Bin25	1096_1	1096
MAGs.SSCeC-4.Bin21	1096_1	1096
MAGs.WFHCeC13L.Bin56	1096_1	1096
MAGs.WFHCeC14L.Bin40	1096_1	1096
MAGs.WFHCeC16L.Bin32	1096_1	1096
MAGs.WFHCeC1L.Bin108	1096_1	1096
MAGs.WFHCeC23L.Bin56	1096_1	1096
MAGs.WFHCeC25L.Bin60	1096_1	1096
MAGs.WHYCeC2R.Bin99	1096_1	1096
MAGs.WHYCeC3R.Bin88	1096_1	1096
MAGs.WHYCeC4R.Bin42	1096_1	1096
MAGs.WHYCeC6R.Bin84	1096_1	1096
MAGs.WHYCeC7R.Bin25	1096_1	1096
MAGs.WHYCoC3.Bin85	1096_1	1096
MAGs.WHYCoC7.Bin34	1096_1	1096
MAGs.JSCeC3.Bin41	1097_1	1097
MAGs.SXCeC2.Bin29	1097_1	1097
MAGs.SXCeC3.Bin17	1097_1	1097
MAGs.SXCeC4.Bin76	1097_1	1097
MAGs.SXCeC5.Bin42	1097_1	1097
MAGs.SXCeC6.Bin103	1097_1	1097
MAGs.HNCeC10.Bin105	1097_2	1097
MAGs.HNCeC18.Bin55	1097_2	1097
MAGs.HNCeC5.Bin34	1097_3	1097
MAGs.PD70dCeC2.Bin25	1097_4	1097
MAGs.PD70dCeC3.Bin51	1097_4	1097
MAGs.PD70dCeC4.Bin74	1097_4	1097
MAGs.PD70dCeC5.Bin36	1097_4	1097
MAGs.PD70d_CeC2.Bin33	1097_4	1097
MAGs.PD70d_CeC3.Bin68	1097_4	1097
MAGs.PD70d_CeC6.Bin68	1097_4	1097
MAGs.PD70d_CeC7.Bin21	1097_4	1097
MAGs.FJCeC1.Bin31	1097_5	1097
MAGs.WFHCeC3L.Bin62	1097_5	1097
MAGs.WFHCeC4L.Bin50	1097_5	1097
MAGs.WFHCeC6L.Bin103	1097_5	1097
MAGs.FJCeC2.Bin114	1097_6	1097
MAGs.HNCeC4.Bin60	1097_7	1097
MAGs.SDCeC4.Bin20	1097_8	1097
MAGs.SDCeC5.Bin26	1097_8	1097
MAGs.SXCeC1.Bin5	1097_8	1097
MAGs.SHCeC24.Bin41	1097_9	1097
MAGs.SHCeC7.Bin65	1097_9	1097
MAGs.ANCeC6.Bin83	1097_10	1097
MAGs.ANCeC7.Bin126	1097_10	1097
MAGs.SHCeC1.Bin30	1097_10	1097
MAGs.SHCeC17.Bin7	1097_10	1097
MAGs.SHCeC18.Bin98	1097_10	1097
MAGs.SHCeC26.Bin4	1097_10	1097
MAGs.SHCeC28.Bin71	1097_10	1097
MAGs.ANCeC2.Bin58	1097_11	1097
MAGs.CeC192.Bin90	1097_11	1097
MAGs.SHCeC12.Bin33	1097_11	1097
MAGs.SHCeC4.Bin82	1097_11	1097
MAGs.SHCeC27.Bin95	1097_12	1097
MAGs.SHCeC16.Bin67	1097_13	1097
MAGs.SHCeC15.Bin45	1097_14	1097
MAGs.PD70dCeC1.Bin26	1098_0	1098
MAGs.PD42d_CeC1.Bin18	1099_1	1099
MAGs.PD42d_CeC5.Bin15	1099_1	1099
MAGs.PD42d_CeC6.Bin29	1099_1	1099
MAGs.HNCeC15.Bin68	1099_2	1099
MAGs.PD70dCoC3.Bin4	1100_0	1100
MAGs.PD7d_CeC_5.Bin1	1101_1	1101
MAGs.PD7d_CeC_6.Bin15	1101_1	1101
MAGs.PD7d_CeC_8.Bin11	1101_1	1101
MAGs.WHYCoC3.Bin12	1102_1	1102
MAGs.WHYCoC6.Bin6	1102_1	1102
MAGs.WHYCoC7.Bin5	1102_1	1102
MAGs.WFHCeC23L.Bin89	1102_2	1102
MAGs.MD14d_CeC_1.Bin32	1103_1	1103
MAGs.MD14d_CeC_2.Bin24	1103_1	1103
MAGs.MD14d_CeC_4.Bin32	1103_1	1103
MAGs.MD14d_CeC_5.Bin41	1103_1	1103
MAGs.MD14d_CeC_6.Bin37	1103_1	1103
