id	genes	cazyfamily	phylum
WFHCeC6L.Bin15	17	11	Firmicutes
WFHCeC6L.Bin18	109	60	Firmicutes
WFHCeC6L.Bin30	18	13	Proteobacteria
WFHCeC6L.Bin31	195	74	Bacteroidota
WFHCeC6L.Bin32	67	32	Actinobacteriota
WFHCeC6L.Bin37	108	48	Bacteroidota
WFHCeC6L.Bin38	109	44	Firmicutes
WFHCeC6L.Bin40	108	47	Bacteroidota
WFHCeC6L.Bin42	93	43	Bacteroidota
WFHCeC6L.Bin53	53	31	Bacteroidota
WFHCeC6L.Bin54	77	43	Bacteroidota
WFHCeC6L.Bin6	97	50	Bacteroidota
WFHCeC6L.Bin61	110	53	Bacteroidota
WFHCeC6L.Bin62	124	61	Firmicutes
WFHCeC6L.Bin65	89	39	Firmicutes
WFHCeC6L.Bin68	41	23	Desulfobacterota
WFHCeC6L.Bin72	120	56	Bacteroidota
WFHCeC6L.Bin77	76	31	Firmicutes
WFHCeC6L.Bin8	87	45	Firmicutes
WFHCeC6L.Bin82	157	61	Bacteroidota
WFHCeC6L.Bin84	122	53	Bacteroidota
WFHCeC6L.Bin88	108	49	Firmicutes
WFHCeC6L.Bin90	74	31	Bacteroidota
WFHCeC6L.Bin93	69	25	Desulfobacterota
WFHCeC6L.Bin94	48	23	Bacteroidota
WHYCeC1L.Bin1	130	56	Bacteroidota
WHYCeC1L.Bin19	20	17	Firmicutes
WHYCeC1L.Bin22	97	46	Firmicutes
WHYCeC1L.Bin23	149	70	Bacteroidota
WHYCeC1L.Bin26	47	26	Proteobacteria
WHYCeC1L.Bin28	69	41	Bacteroidota
WHYCeC1L.Bin3	148	64	Bacteroidota
WHYCeC1L.Bin30	71	33	Bacteroidota
WHYCeC1L.Bin37	123	56	Bacteroidota
WHYCeC1L.Bin38	12	10	Patescibacteria
WHYCeC1L.Bin46	23	15	Firmicutes
WHYCeC1L.Bin54	97	49	Bacteroidota
WHYCeC1L.Bin58	124	57	Bacteroidota
WHYCeC1L.Bin66	80	41	Firmicutes
WHYCeC1L.Bin70	156	68	Bacteroidota
WHYCeC1L.Bin8	15	14	Firmicutes
WHYCeC1R.Bin10	174	68	Bacteroidota
WHYCeC1R.Bin101	140	59	Verrucomicrobiota
WHYCeC1R.Bin106	70	30	Bacteroidota
WHYCeC1R.Bin108	27	19	Firmicutes
WHYCeC1R.Bin114	112	49	Firmicutes
WHYCeC1R.Bin119	99	45	Firmicutes
WHYCeC1R.Bin121	20	15	Patescibacteria
WHYCeC1R.Bin126	99	48	Firmicutes
WHYCeC1R.Bin13	80	43	Spirochaetota
WHYCeC1R.Bin130	36	24	Elusimicrobiota
WHYCeC1R.Bin133	208	82	Bacteroidota
WHYCeC1R.Bin134	52	28	Spirochaetota
WHYCeC1R.Bin135	31	20	Proteobacteria
WHYCeC1R.Bin138	42	23	Bacteroidota
WHYCeC1R.Bin142	125	55	Bacteroidota
WHYCeC1R.Bin148	178	66	Firmicutes
WHYCeC1R.Bin15	60	27	Cyanobacteria
WHYCeC1R.Bin16	78	40	Bacteroidota
WHYCeC1R.Bin21	102	52	Bacteroidota
WHYCeC1R.Bin22	128	54	Bacteroidota
WHYCeC1R.Bin23	52	31	Firmicutes
WHYCeC1R.Bin25	62	32	Firmicutes
WHYCeC1R.Bin27	53	30	Firmicutes
WHYCeC1R.Bin29	44	30	Firmicutes
WHYCeC1R.Bin3	32	19	Firmicutes
WHYCeC1R.Bin30	43	23	Campylobacterota
WHYCeC1R.Bin32	93	37	Firmicutes
WHYCeC1R.Bin41	92	42	Firmicutes
WHYCeC1R.Bin49	78	39	Bacteroidota
WHYCeC1R.Bin50	37	23	Firmicutes
WHYCeC1R.Bin54	24	18	Proteobacteria
WHYCeC1R.Bin62	25	17	Proteobacteria
WHYCeC1R.Bin63	34	25	Elusimicrobiota
WHYCeC1R.Bin72	77	37	Firmicutes
WHYCeC1R.Bin74	27	20	Firmicutes
WHYCeC1R.Bin75	121	56	Bacteroidota
WHYCeC1R.Bin77	49	25	Desulfobacterota
WHYCeC1R.Bin8	74	27	Desulfobacterota
WHYCeC1R.Bin81	92	47	Bacteroidota
WHYCeC1R.Bin84	85	47	Verrucomicrobiota
WHYCeC1R.Bin9	113	52	Verrucomicrobiota
WHYCeC1R.Bin90	163	71	Bacteroidota
WHYCeC1R.Bin91	12	9	Firmicutes
WHYCeC1R.Bin93	107	56	Bacteroidota
WHYCeC1R.Bin95	15	15	Proteobacteria
WHYCeC1R.Bin96	46	26	Firmicutes
WHYCeC2L.Bin13	20	14	Proteobacteria
WHYCeC2L.Bin16	145	70	Bacteroidota
WHYCeC2L.Bin17	128	57	Bacteroidota
WHYCeC2L.Bin21	16	11	Firmicutes
WHYCeC2L.Bin22	77	39	Bacteroidota
WHYCeC2L.Bin3	119	53	Bacteroidota
WHYCeC2L.Bin32	55	35	Firmicutes
WHYCeC2L.Bin37	53	22	Desulfobacterota
WHYCeC2L.Bin39	13	9	Firmicutes
WHYCeC2L.Bin41	174	67	Bacteroidota
WHYCeC2L.Bin46	168	68	Bacteroidota
WHYCeC2L.Bin47	50	31	Bacteroidota
WHYCeC2L.Bin49	173	64	Bacteroidota
WHYCeC2L.Bin51	26	15	Actinobacteriota
WHYCeC2L.Bin57	141	61	Bacteroidota
WHYCeC2L.Bin58	190	76	Bacteroidota
WHYCeC2L.Bin59	8	8	Firmicutes
WHYCeC2L.Bin71	47	27	Actinobacteriota
WHYCeC2L.Bin72	80	44	Bacteroidota
WHYCeC2R.Bin1	38	20	Actinobacteriota
WHYCeC2R.Bin100	81	40	Bacteroidota
WHYCeC2R.Bin101	99	50	Bacteroidota
WHYCeC2R.Bin105	57	32	Bacteroidota
WHYCeC2R.Bin106	80	35	Firmicutes
WHYCeC2R.Bin107	133	58	Bacteroidota
WHYCeC2R.Bin108	59	35	Firmicutes
WHYCeC2R.Bin114	97	39	Firmicutes
WHYCeC2R.Bin115	89	49	Firmicutes
WHYCeC2R.Bin17	27	13	Firmicutes
WHYCeC2R.Bin20	56	24	Desulfobacterota
WHYCeC2R.Bin3	180	66	Bacteroidota
WHYCeC2R.Bin32	84	39	Firmicutes
WHYCeC2R.Bin39	234	87	Bacteroidota
WHYCeC2R.Bin40	65	27	Desulfobacterota
WHYCeC2R.Bin43	34	22	Bacteroidota
WHYCeC2R.Bin5	13	7	Firmicutes
WHYCeC2R.Bin58	57	33	Firmicutes
WHYCeC2R.Bin62	111	61	Bacteroidota
WHYCeC2R.Bin63	44	27	Proteobacteria
WHYCeC2R.Bin67	66	36	Firmicutes
WHYCeC2R.Bin7	112	48	Firmicutes
WHYCeC2R.Bin72	153	58	Actinobacteriota
WHYCeC2R.Bin76	143	64	Bacteroidota
WHYCeC2R.Bin81	182	70	Bacteroidota
WHYCeC2R.Bin85	88	44	Bacteroidota
WHYCeC2R.Bin98	109	50	Bacteroidota
WHYCeC2R.Bin99	26	18	Firmicutes
WHYCeC3L.Bin103	153	65	Bacteroidota
WHYCeC3L.Bin108	131	53	Bacteroidota
WHYCeC3L.Bin110	40	24	Spirochaetota
WHYCeC3L.Bin113	86	44	Bacteroidota
WHYCeC3L.Bin115	17	14	Patescibacteria
WHYCeC3L.Bin12	79	39	Firmicutes
WHYCeC3L.Bin15	147	67	Bacteroidota
WHYCeC3L.Bin17	44	26	Bacteroidota
WHYCeC3L.Bin19	43	23	Desulfobacterota
WHYCeC3L.Bin26	138	62	Bacteroidota
WHYCeC3L.Bin31	148	71	Bacteroidota
WHYCeC3L.Bin36	61	33	Firmicutes
WHYCeC3L.Bin4	55	38	Firmicutes
WHYCeC3L.Bin40	114	54	Bacteroidota
WHYCeC3L.Bin41	57	33	Bacteroidota
WHYCeC3L.Bin42	64	28	Bacteroidota
WHYCeC3L.Bin49	73	36	Proteobacteria
WHYCeC3L.Bin50	110	59	Bacteroidota
WHYCeC3L.Bin57	114	56	Bacteroidota
WHYCeC3L.Bin59	48	26	Desulfobacterota
WHYCeC3L.Bin6	58	32	Actinobacteriota
WHYCeC3L.Bin68	91	33	Firmicutes
WHYCeC3L.Bin83	12	9	Firmicutes
WHYCeC3L.Bin84	92	54	Bacteroidota
WHYCeC3L.Bin87	100	43	Firmicutes
WHYCeC3R.Bin102	93	41	Proteobacteria
WHYCeC3R.Bin103	50	32	Firmicutes
WHYCeC3R.Bin106	167	61	Bacteroidota
WHYCeC3R.Bin11	144	56	Firmicutes
WHYCeC3R.Bin13	23	14	Firmicutes
WHYCeC3R.Bin17	86	40	Firmicutes
WHYCeC3R.Bin23	49	30	Firmicutes
WHYCeC3R.Bin3	33	23	Bacteroidota
WHYCeC3R.Bin31	56	33	Bacteroidota
WHYCeC3R.Bin34	63	38	Bacteroidota
WHYCeC3R.Bin37	51	26	Elusimicrobiota
WHYCeC3R.Bin4	128	59	Bacteroidota
WHYCeC3R.Bin45	28	19	Firmicutes
WHYCeC3R.Bin46	108	51	Bacteroidota
WHYCeC3R.Bin49	72	36	Firmicutes
WHYCeC3R.Bin51	131	59	Bacteroidota
WHYCeC3R.Bin58	146	62	Bacteroidota
WHYCeC3R.Bin61	119	49	Bacteroidota
WHYCeC3R.Bin69	146	61	Bacteroidota
WHYCeC3R.Bin72	163	64	Bacteroidota
WHYCeC3R.Bin73	57	34	Firmicutes
WHYCeC3R.Bin74	52	28	Spirochaetota
WHYCeC3R.Bin83	76	42	Firmicutes
WHYCeC3R.Bin84	60	29	Bacteroidota
WHYCeC3R.Bin85	67	38	Firmicutes
WHYCeC3R.Bin88	32	21	Firmicutes
WHYCeC3R.Bin89	131	56	Bacteroidota
WHYCeC3R.Bin91	106	48	Bacteroidota
WHYCeC3R.Bin95	146	62	Bacteroidota
WHYCeC4L.Bin10	56	32	Firmicutes
WHYCeC4L.Bin12	103	51	Bacteroidota
WHYCeC4L.Bin14	176	69	Bacteroidota
WHYCeC4L.Bin15	64	27	Desulfobacterota
WHYCeC4L.Bin26	64	29	Desulfobacterota
WHYCeC4L.Bin28	151	70	Bacteroidota
WHYCeC4L.Bin3	101	51	Bacteroidota
WHYCeC4L.Bin37	176	78	Bacteroidota
WHYCeC4L.Bin4	19	13	Firmicutes
WHYCeC4L.Bin44	26	18	Actinobacteriota
WHYCeC4L.Bin48	20	12	Firmicutes
WHYCeC4L.Bin8	58	26	Firmicutes
WHYCeC4R.Bin18	35	24	Fusobacteriota
WHYCeC4R.Bin2	41	26	Proteobacteria
WHYCeC4R.Bin25	194	81	Bacteroidota
WHYCeC4R.Bin35	119	44	Firmicutes
WHYCeC4R.Bin38	22	16	Actinobacteriota
WHYCeC4R.Bin42	32	23	Firmicutes
WHYCeC4R.Bin44	193	68	Bacteroidota
WHYCeC4R.Bin46	29	15	Actinobacteriota
WHYCeC4R.Bin56	130	49	Firmicutes
WHYCeC4R.Bin59	99	47	Firmicutes
WHYCeC4R.Bin6	92	52	Bacteroidota
WHYCeC4R.Bin60	77	36	Firmicutes
WHYCeC4R.Bin62	46	27	Firmicutes
WHYCeC4R.Bin78	66	34	Actinobacteriota
WHYCeC4R.Bin79	153	65	Bacteroidota
WHYCeC4R.Bin8	93	34	Firmicutes
WHYCeC4R.Bin88	54	29	Firmicutes
WHYCeC5L.Bin14	82	45	Firmicutes
WHYCeC5L.Bin24	55	32	Firmicutes
WHYCeC5L.Bin26	174	77	Bacteroidota
WHYCeC5L.Bin27	44	30	Firmicutes
WHYCeC5L.Bin28	24	14	Firmicutes
WHYCeC5L.Bin40	176	67	Bacteroidota
WHYCeC5L.Bin49	48	23	Desulfobacterota
WHYCeC5L.Bin52	157	66	Bacteroidota
WHYCeC5L.Bin57	193	68	Bacteroidota
WHYCeC5L.Bin61	51	29	Spirochaetota
WHYCeC5L.Bin7	111	62	Bacteroidota
WHYCeC5L.Bin9	196	70	Bacteroidota
WHYCeC5R.Bin1	37	26	Firmicutes
WHYCeC5R.Bin10	117	49	Bacteroidota
WHYCeC5R.Bin14	113	58	Bacteroidota
WHYCeC5R.Bin15	125	59	Bacteroidota
WHYCeC5R.Bin22	77	40	Bacteroidota
WHYCeC5R.Bin32	196	84	Bacteroidota
WHYCeC5R.Bin33	161	68	Bacteroidota
WHYCeC5R.Bin35	24	17	Firmicutes
WHYCeC5R.Bin37	127	45	Firmicutes
WHYCeC5R.Bin38	69	36	Firmicutes
WHYCeC5R.Bin42	109	54	Bacteroidota
WHYCeC5R.Bin47	100	50	Bacteroidota
WHYCeC5R.Bin54	24	13	Proteobacteria
WHYCeC5R.Bin55	110	43	Spirochaetota
WHYCeC5R.Bin59	264	80	Bacteroidota
WHYCeC5R.Bin60	50	27	Spirochaetota
WHYCeC5R.Bin7	69	35	Firmicutes
WHYCeC6L.Bin15	156	76	Bacteroidota
WHYCeC6L.Bin22	126	56	Bacteroidota
WHYCeC6L.Bin23	145	66	Bacteroidota
WHYCeC6L.Bin25	40	28	Firmicutes
WHYCeC6L.Bin4	106	49	Bacteroidota
WHYCeC6L.Bin41	24	13	Firmicutes
WHYCeC6L.Bin48	60	36	Firmicutes
WHYCeC6L.Bin51	119	56	Bacteroidota
WHYCeC6L.Bin52	119	47	Firmicutes
WHYCeC6R.Bin13	196	77	Bacteroidota
WHYCeC6R.Bin22	66	37	Firmicutes
WHYCeC6R.Bin28	133	59	Bacteroidota
WHYCeC6R.Bin29	168	68	Bacteroidota
WHYCeC6R.Bin31	22	16	Fusobacteriota
WHYCeC6R.Bin32	55	33	Firmicutes
WHYCeC6R.Bin41	112	46	Actinobacteriota
WHYCeC6R.Bin45	100	47	Bacteroidota
WHYCeC6R.Bin47	84	41	Firmicutes
WHYCeC6R.Bin5	63	37	Bacteroidota
WHYCeC6R.Bin60	28	14	Firmicutes
WHYCeC6R.Bin65	119	57	Bacteroidota
WHYCeC6R.Bin68	77	33	Firmicutes
WHYCeC6R.Bin7	97	47	Firmicutes
WHYCeC6R.Bin70	43	22	Proteobacteria
WHYCeC6R.Bin74	140	72	Bacteroidota
WHYCeC6R.Bin83	88	38	Firmicutes
WHYCeC6R.Bin84	32	21	Firmicutes
WHYCeC7L.Bin100	30	20	Firmicutes
WHYCeC7L.Bin103	122	56	Bacteroidota
WHYCeC7L.Bin19	36	20	Bacteroidota
WHYCeC7L.Bin21	60	34	Actinobacteriota
WHYCeC7L.Bin24	54	32	Bacteroidota
WHYCeC7L.Bin26	105	45	Firmicutes
WHYCeC7L.Bin39	106	48	Bacteroidota
WHYCeC7L.Bin43	92	41	Proteobacteria
WHYCeC7L.Bin53	189	76	Bacteroidota
WHYCeC7L.Bin56	8	6	Firmicutes
WHYCeC7L.Bin58	113	54	Bacteroidota
WHYCeC7L.Bin61	129	66	Bacteroidota
WHYCeC7L.Bin63	133	67	Bacteroidota
WHYCeC7L.Bin64	21	13	Firmicutes
WHYCeC7L.Bin65	83	40	Firmicutes
WHYCeC7L.Bin72	131	59	Bacteroidota
WHYCeC7L.Bin75	67	36	Bacteroidota
WHYCeC7L.Bin77	46	30	Firmicutes
WHYCeC7L.Bin8	70	33	Bacteroidota
WHYCeC7L.Bin83	39	27	Spirochaetota
WHYCeC7L.Bin84	134	58	Bacteroidota
WHYCeC7L.Bin86	176	69	Bacteroidota
WHYCeC7L.Bin87	62	26	Desulfobacterota
WHYCeC7L.Bin92	49	31	Bacteroidota
WHYCeC7L.Bin94	60	25	Firmicutes
WHYCeC7L.Bin95	161	66	Bacteroidota
WHYCeC7L.Bin97	43	25	Spirochaetota
WHYCeC7R.Bin18	107	50	Firmicutes
WHYCeC7R.Bin19	80	44	Proteobacteria
WHYCeC7R.Bin20	44	21	Firmicutes
WHYCeC7R.Bin25	18	15	Firmicutes
WHYCeC7R.Bin3	18	15	Proteobacteria
WHYCeC7R.Bin30	62	36	Fusobacteriota
WHYCeC7R.Bin31	104	43	Firmicutes
WHYCeC7R.Bin33	35	15	Firmicutes
WHYCeC7R.Bin42	154	61	Bacteroidota
WHYCeC7R.Bin44	149	64	Bacteroidota
WHYCeC7R.Bin47	37	23	Proteobacteria
WHYCeC7R.Bin49	69	38	Proteobacteria
WHYCeC7R.Bin50	46	28	Firmicutes
WHYCeC7R.Bin51	202	69	Bacteroidota
WHYCeC7R.Bin52	53	27	Proteobacteria
WHYCeC7R.Bin53	54	31	Firmicutes
WHYCeC7R.Bin58	101	43	Firmicutes
WHYCeC7R.Bin6	39	31	Firmicutes
WHYCeC7R.Bin64	82	40	Bacteroidota
WHYCeC7R.Bin7	77	43	Bacteroidota
WHYCeC7R.Bin70	80	46	Bacteroidota
WHYCeC7R.Bin77	90	49	Firmicutes
WHYCeC7R.Bin85	30	19	Deferribacterota
WHYCeC7R.Bin86	80	43	Bacteroidota
WHYCeC7R.Bin90	43	26	Firmicutes
WHYCeC7R.Bin91	41	30	Proteobacteria
WHYCeC8.Bin1	36	22	Fusobacteriota
WHYCeC8.Bin2	153	72	Bacteroidota
WHYCoC1.Bin10	147	53	Firmicutes
WHYCoC1.Bin22	158	61	Bacteroidota
WHYCoC1.Bin27	125	59	Bacteroidota
WHYCoC1.Bin39	62	33	Firmicutes
WHYCoC1.Bin40	19	11	Firmicutes
WHYCoC1.Bin9	113	60	Bacteroidota
WHYCoC3.Bin12	77	38	Firmicutes
WHYCoC3.Bin13	15	13	Patescibacteria
WHYCoC3.Bin14	126	52	Bacteroidota
WHYCoC3.Bin16	38	29	Firmicutes
WHYCoC3.Bin2	50	32	Bacteroidota
WHYCoC3.Bin25	146	62	Firmicutes
WHYCoC3.Bin27	19	11	Actinobacteriota
WHYCoC3.Bin31	84	45	Firmicutes
WHYCoC3.Bin40	150	71	Bacteroidota
WHYCoC3.Bin41	59	36	Firmicutes
WHYCoC3.Bin42	125	59	Bacteroidota
WHYCoC3.Bin48	49	28	Firmicutes
WHYCoC3.Bin5	79	35	Firmicutes
WHYCoC3.Bin50	104	41	Firmicutes
WHYCoC3.Bin54	49	25	Firmicutes
WHYCoC3.Bin61	63	28	Bacteroidota
WHYCoC3.Bin63	115	51	Firmicutes
WHYCoC3.Bin64	55	31	Firmicutes
WHYCoC3.Bin69	161	65	Bacteroidota
WHYCoC3.Bin70	66	28	Firmicutes
WHYCoC3.Bin71	61	33	Actinobacteriota
WHYCoC3.Bin72	93	44	Firmicutes
WHYCoC3.Bin73	108	43	Firmicutes
WHYCoC3.Bin77	102	46	Bacteroidota
WHYCoC3.Bin83	111	48	Actinobacteriota
WHYCoC3.Bin85	35	25	Firmicutes
WHYCoC6.Bin12	99	39	Firmicutes
WHYCoC6.Bin14	59	31	Fusobacteriota
WHYCoC6.Bin17	30	16	Firmicutes
WHYCoC6.Bin6	157	50	Firmicutes
WHYCoC6.Bin7	52	33	Firmicutes
WHYCoC6.Bin8	148	63	Bacteroidota
WHYCoC6.Bin9	99	42	Firmicutes
WHYCoC7.Bin10	250	87	Bacteroidota
WHYCoC7.Bin13	18	13	Proteobacteria
WHYCoC7.Bin18	46	23	Desulfobacterota
WHYCoC7.Bin21	71	29	Actinobacteriota
WHYCoC7.Bin27	37	29	Firmicutes
WHYCoC7.Bin28	73	39	Actinobacteriota
WHYCoC7.Bin3	34	17	Firmicutes
WHYCoC7.Bin31	123	56	Proteobacteria
WHYCoC7.Bin34	37	22	Firmicutes
WHYCoC7.Bin35	100	40	Firmicutes
WHYCoC7.Bin37	91	46	Firmicutes
WHYCoC7.Bin4	182	81	Bacteroidota
WHYCoC7.Bin41	52	25	Firmicutes
WHYCoC7.Bin46	84	47	Firmicutes
WHYCoC7.Bin5	106	39	Firmicutes
WNCeC1L.Bin10	282	93	Bacteroidota
WNCeC1L.Bin16	53	27	Firmicutes
WNCeC1L.Bin18	116	58	Bacteroidota
WNCeC1L.Bin2	113	65	Bacteroidota
WNCeC1L.Bin22	98	45	Firmicutes
WNCeC1L.Bin32	57	25	Firmicutes
WNCeC1L.Bin33	68	29	Desulfobacterota
WNCeC1L.Bin34	66	37	Firmicutes
WNCeC1L.Bin35	143	60	Bacteroidota
WNCeC1L.Bin38	51	27	Bacteroidota
WNCeC1L.Bin41	31	20	Desulfobacterota
WNCeC1L.Bin42	73	37	Firmicutes
WNCeC1L.Bin43	189	71	Bacteroidota
WNCeC1L.Bin44	17	13	Firmicutes
WNCeC1L.Bin48	52	28	Firmicutes
WNCeC1L.Bin5	102	42	Firmicutes
WNCeC1L.Bin56	76	41	Proteobacteria
WNCeC1L.Bin57	144	59	Bacteroidota
WNCeC1L.Bin58	80	34	Firmicutes
WNCeC1L.Bin9	43	19	Campylobacterota
WNCeC2L.Bin1	187	64	Bacteroidota
WNCeC2L.Bin10	43	25	Synergistota
WNCeC2L.Bin11	185	70	Firmicutes
WNCeC2L.Bin13	52	31	Spirochaetota
WNCeC2L.Bin14	70	28	Desulfobacterota
WNCeC2L.Bin16	38	29	Firmicutes
WNCeC2L.Bin17	48	30	Firmicutes
WNCeC2L.Bin19	79	41	Bacteroidota
WNCeC2L.Bin20	117	57	Bacteroidota
WNCeC2L.Bin25	38	23	Desulfobacterota
WNCeC2L.Bin26	48	21	Methanobacteriota
WNCeC2L.Bin29	330	104	Bacteroidota
WNCeC2L.Bin30	60	40	Firmicutes
WNCeC2L.Bin31	74	43	Firmicutes
WNCeC2L.Bin32	122	47	Firmicutes
WNCeC2L.Bin6	118	51	Bacteroidota
WNCeC2L.Bin7	108	51	Bacteroidota
WNFCeC3L.Bin12	95	44	Firmicutes
WNFCeC3L.Bin15	67	29	Firmicutes
WNFCeC3L.Bin16	80	39	Firmicutes
WNFCeC3L.Bin2	148	57	Firmicutes
WNFCeC3L.Bin21	97	47	Firmicutes
WNFCeC3L.Bin23	208	79	Bacteroidota
WNFCeC3L.Bin24	163	51	Firmicutes
WNFCeC3L.Bin26	13	11	Firmicutes
WNFCeC3L.Bin28	129	51	Firmicutes
WNFCeC3L.Bin3	73	35	Firmicutes
WNFCeC3L.Bin30	84	34	Firmicutes
WNFCeC3L.Bin4	153	50	Firmicutes
WNFCeC4L.Bin10	49	29	Desulfobacterota
WNFCeC4L.Bin14	180	61	Firmicutes
WNFCeC4L.Bin16	118	55	Firmicutes
WNFCeC4L.Bin17	80	42	Bacteroidota
WNFCeC4L.Bin18	61	39	Firmicutes
WNFCeC4L.Bin19	232	84	Bacteroidota
WNFCeC4L.Bin2	111	50	Bacteroidota
WNFCeC4L.Bin21	73	32	Firmicutes
WNFCeC4L.Bin22	95	37	Firmicutes
WNFCeC4L.Bin29	21	14	Proteobacteria
WNFCeC4L.Bin30	63	28	Desulfobacterota
WNFCeC4L.Bin32	31	15	Firmicutes
WNFCeC4L.Bin33	39	28	Elusimicrobiota
WNFCeC4L.Bin36	130	51	Firmicutes
WNFCeC4L.Bin38	220	87	Bacteroidota
WNFCeC4L.Bin4	125	68	Bacteroidota
WNFCeC4L.Bin43	51	30	Proteobacteria
WNFCeC4L.Bin50	185	73	Bacteroidota
WNFCeC4L.Bin51	49	27	Bacteroidota
WNFCeC4L.Bin54	63	34	Verrucomicrobiota
WNFCeC4L.Bin55	140	58	Bacteroidota
WNFCeC4L.Bin9	140	52	Firmicutes
SDQCeC1R.Bin117	42	30	
WHYCeC5R.Bin36	77	36	
